longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,target
2,6,1,4,4,7,4,7,0,222800.0
2,6,2,4,7,7,7,2,0,165300.0
2,6,3,4,4,7,5,5,0,177500.0
2,6,1,2,2,5,2,8,0,219400.0
2,6,1,6,6,4,6,3,0,139700.0
2,6,1,4,4,6,4,7,0,212500.0
2,6,4,6,6,8,6,6,0,164900.0
2,6,0,6,7,8,7,3,0,231400.0
2,6,3,7,7,8,7,6,0,175800.0
2,6,4,1,1,3,1,7,0,181000.0
2,6,0,8,8,8,8,9,0,343000.0
2,6,4,3,2,4,2,8,0,231400.0
2,6,2,6,4,6,4,8,0,263900.0
2,6,2,4,3,5,3,7,0,262400.0
2,6,1,6,5,6,5,8,0,223300.0
2,6,3,4,2,3,2,9,0,338400.0
2,6,2,4,1,1,1,9,0,500001.0
2,6,0,7,5,7,5,9,0,355300.0
2,6,0,7,5,7,5,9,0,348400.0
2,6,0,7,4,7,5,9,0,378200.0
2,6,1,7,5,7,6,8,0,277800.0
2,6,2,8,7,8,7,8,0,231000.0
2,6,0,7,6,8,6,8,0,283700.0
2,6,0,6,4,6,4,8,0,359500.0
2,6,2,5,5,8,6,8,0,224200.0
2,6,3,3,3,5,3,7,0,217400.0
2,6,1,8,8,8,8,7,0,227600.0
2,6,0,6,6,8,7,8,0,241900.0
2,6,2,7,5,7,5,8,0,241300.0
2,6,0,8,7,8,8,8,0,286200.0
2,6,1,4,3,5,3,7,0,186500.0
2,6,1,3,3,6,4,8,0,209900.0
2,6,1,3,3,5,3,7,0,164500.0
2,6,1,1,0,1,0,7,0,235600.0
2,6,1,4,3,7,3,8,0,235600.0
2,6,3,6,5,7,4,7,0,232000.0
2,6,3,5,3,5,4,7,0,235700.0
2,6,4,4,2,3,3,8,0,271500.0
2,6,0,8,8,8,8,8,0,241900.0
2,6,2,0,0,0,0,7,0,241000.0
2,6,1,4,2,3,2,8,0,362700.0
2,6,0,4,3,4,2,8,0,292200.0
2,6,1,3,1,2,1,8,0,302600.0
2,6,1,5,3,4,3,9,0,277900.0
2,6,0,7,6,6,6,8,0,335500.0
2,6,3,3,4,1,4,2,0,133700.0
2,6,0,8,8,8,8,8,0,294700.0
2,6,1,2,2,0,2,6,0,221000.0
2,6,6,1,1,3,1,6,0,165000.0
2,6,4,2,3,7,3,6,0,160100.0
2,6,4,4,4,8,5,5,0,163600.0
2,6,3,8,8,9,8,4,0,179000.0
2,6,3,5,6,8,7,4,0,182400.0
2,6,3,8,9,9,9,7,0,195300.0
2,6,4,7,7,8,7,6,0,172600.0
2,6,5,5,5,8,6,6,0,185500.0
2,6,4,5,4,6,4,8,0,192800.0
2,6,2,6,4,7,5,7,0,240700.0
2,6,4,6,6,8,6,6,0,162900.0
2,6,4,7,7,8,7,7,0,173600.0
2,6,3,8,8,9,8,6,0,193400.0
2,6,4,3,3,7,3,6,0,182500.0
2,6,6,1,1,2,1,5,0,194500.0
2,6,6,5,7,7,7,2,0,182100.0
2,6,8,2,3,5,3,3,0,153300.0
2,6,4,2,4,6,4,2,0,137500.0
2,6,3,6,8,8,8,1,0,164000.0
2,6,5,7,8,8,8,2,0,160100.0
2,6,2,7,8,9,8,2,0,182200.0
2,6,1,9,9,9,9,4,0,210300.0
2,6,1,7,8,8,8,1,0,140100.0
2,6,1,7,8,8,8,3,0,159600.0
2,6,2,2,5,7,5,5,0,128600.0
2,6,0,4,6,8,7,6,0,205900.0
2,6,5,3,3,5,3,7,0,156800.0
2,6,6,0,0,1,1,5,0,201800.0
2,6,1,9,9,9,9,8,0,286500.0
2,6,5,8,8,8,8,8,0,229900.0
2,6,1,8,8,8,8,7,0,209900.0
2,6,6,0,0,2,0,7,0,195800.0
2,6,5,8,8,8,8,4,0,184800.0
2,6,8,0,0,0,0,6,0,209100.0
2,6,8,2,2,2,2,4,0,182400.0
2,6,8,1,1,3,1,5,0,187500.0
2,6,4,2,3,5,3,6,0,214800.0
2,6,8,0,0,0,0,6,0,196300.0
2,6,5,8,8,8,8,4,0,171700.0
2,6,3,8,8,8,8,6,0,183800.0
2,6,5,6,7,8,7,5,0,178600.0
2,6,8,2,2,3,2,6,0,215200.0
2,6,4,7,6,7,6,7,0,213100.0
2,6,6,3,3,6,3,6,0,167600.0
2,6,6,3,3,6,3,5,0,161500.0
2,6,8,6,6,7,7,5,0,167900.0
2,6,6,5,2,2,2,9,0,456500.0
2,6,7,8,7,6,7,8,0,286200.0
2,6,5,8,7,7,7,8,0,330800.0
2,6,5,0,0,0,0,9,0,416700.0
2,6,5,3,1,2,2,8,0,320900.0
2,6,3,1,0,1,0,9,0,328000.0
2,6,3,8,6,7,6,8,0,325600.0
2,6,2,7,4,5,4,9,0,374100.0
2,6,0,6,6,6,6,7,0,259700.0
2,6,1,6,5,7,5,8,0,246800.0
2,6,1,1,1,2,1,7,0,163500.0
2,6,1,7,6,7,6,8,0,269100.0
2,6,1,7,6,8,7,9,0,273900.0
2,6,2,8,6,8,7,8,0,273700.0
2,6,1,3,1,4,2,9,0,351600.0
2,6,2,8,8,8,8,8,0,268400.0
2,6,1,2,4,4,5,5,0,229800.0
2,6,2,3,3,5,3,8,0,258100.0
2,6,1,9,9,9,9,8,0,276600.0
2,6,1,8,6,6,6,8,0,329400.0
2,6,4,6,3,4,4,9,0,320700.0
2,6,4,4,2,2,2,8,0,288500.0
2,6,4,1,0,1,0,8,0,348300.0
2,6,1,7,7,7,7,5,0,150000.0
2,6,8,0,0,0,0,0,0,500001.0
2,6,2,0,0,0,0,0,0,187500.0
2,6,1,8,9,8,9,5,0,333700.0
2,6,1,8,6,8,6,9,0,335600.0
2,6,1,4,4,6,4,8,0,181100.0
2,6,0,1,3,1,2,6,0,425000.0
2,6,0,8,5,9,9,8,0,257400.0
2,6,0,8,8,8,8,8,0,271400.0
2,6,0,8,8,8,8,8,0,272700.0
2,6,1,5,3,6,4,8,0,267800.0
2,6,3,2,1,3,2,8,0,258500.0
2,6,4,3,2,3,2,8,0,265300.0
2,6,3,3,2,4,3,8,0,243200.0
2,6,1,7,6,7,7,8,0,178900.0
2,6,2,5,4,6,4,8,0,199100.0
2,6,1,3,2,4,2,8,0,266900.0
2,6,1,2,1,3,2,9,0,267000.0
2,6,1,5,4,7,5,8,0,263600.0
2,6,1,8,8,8,8,8,0,299400.0
2,6,0,3,4,2,4,7,0,265500.0
2,6,0,1,0,1,0,9,0,441000.0
2,6,0,6,5,6,4,9,0,422800.0
2,6,2,7,8,8,8,4,0,245800.0
2,6,5,6,5,7,5,8,0,204100.0
2,6,3,8,6,8,7,8,0,254200.0
2,6,0,0,0,0,0,9,0,367900.0
2,6,2,9,9,9,9,8,0,264500.0
2,6,3,7,6,7,6,8,0,248700.0
2,6,3,7,7,8,7,6,0,226900.0
2,6,2,8,8,8,8,8,0,264800.0
2,6,4,8,7,8,8,8,0,261100.0
2,6,2,3,2,4,2,8,0,186900.0
2,6,2,2,3,6,4,7,0,144000.0
2,6,4,2,3,4,3,8,0,226400.0
2,6,3,2,1,3,2,8,0,237900.0
2,7,0,2,1,2,1,9,0,500001.0
2,7,0,3,1,2,1,9,0,500001.0
2,6,1,5,6,7,6,7,0,254400.0
2,6,1,4,3,4,3,8,0,311200.0
2,7,8,0,0,0,0,10,0,500001.0
2,7,5,5,6,7,6,5,0,220700.0
2,7,4,6,5,7,5,8,0,226800.0
2,6,2,8,8,8,8,8,0,276200.0
2,6,1,7,5,6,5,8,0,320500.0
2,6,2,3,4,5,4,6,0,174100.0
2,6,3,8,8,8,8,8,0,228700.0
2,6,4,0,0,0,0,9,0,225000.0
2,6,0,8,8,8,8,4,0,252200.0
2,6,4,3,2,3,2,7,0,225800.0
2,6,2,5,5,7,6,7,0,255100.0
2,6,3,1,1,2,1,7,0,212500.0
2,6,6,6,5,7,6,7,0,224900.0
1,6,3,8,8,8,8,3,0,225000.0
2,6,2,6,6,8,6,4,0,158000.0
1,6,2,0,0,0,0,7,0,112500.0
1,6,3,7,7,5,8,4,0,226700.0
1,6,6,3,2,5,3,8,0,235300.0
1,6,4,7,8,8,8,7,0,230700.0
1,6,6,4,5,5,5,6,0,226800.0
1,6,1,8,8,2,6,5,0,137500.0
1,6,2,8,8,6,8,3,0,81300.0
1,6,2,8,8,7,8,5,0,232400.0
1,6,6,2,2,4,3,8,0,236900.0
1,6,3,1,2,0,2,3,0,47500.0
1,6,6,5,4,7,5,8,0,229800.0
2,6,2,7,7,8,7,8,0,238000.0
1,6,2,7,6,7,6,8,0,255500.0
2,6,2,1,1,1,1,7,0,219300.0
2,6,3,8,8,9,8,8,0,264100.0
2,6,3,0,1,0,0,4,0,87500.0
2,6,1,5,4,4,4,7,0,137500.0
2,6,1,8,8,7,8,7,0,112500.0
2,6,6,0,0,0,0,4,0,67500.0
2,6,8,7,7,7,7,4,0,199700.0
2,6,8,0,0,0,0,4,0,137500.0
2,6,7,0,0,0,0,3,0,208300.0
2,6,4,7,8,8,8,5,0,208600.0
2,6,4,7,8,8,8,3,0,235600.0
2,6,7,3,4,6,4,3,0,234100.0
2,6,9,4,5,3,5,3,0,218500.0
1,6,7,3,3,4,3,7,0,215400.0
1,6,5,1,1,2,1,7,0,252100.0
1,6,6,1,1,1,1,7,0,217500.0
1,6,4,3,6,7,6,6,0,237500.0
1,6,3,8,8,8,8,8,0,254500.0
1,6,6,0,0,1,0,8,0,271200.0
1,6,6,4,3,3,3,6,0,269900.0
2,6,1,8,8,8,8,6,0,264500.0
2,6,6,6,7,6,7,4,0,261400.0
1,6,7,0,0,0,0,8,0,258300.0
1,6,7,0,0,0,0,7,0,247600.0
1,6,6,3,2,4,2,7,0,242700.0
1,6,6,2,2,2,2,8,0,287200.0
1,6,6,1,1,1,1,9,0,281900.0
1,6,6,2,1,2,2,7,0,254600.0
1,6,5,3,2,3,3,7,0,298300.0
1,6,6,5,5,5,5,7,0,270300.0
1,6,6,6,7,6,7,4,0,261800.0
1,6,6,6,5,5,5,8,0,282200.0
1,6,8,1,1,2,2,5,0,261100.0
1,6,2,3,6,3,5,6,0,238900.0
1,6,1,7,8,7,8,7,0,198400.0
1,6,4,2,2,2,3,6,0,212200.0
1,6,7,1,1,1,1,7,0,240000.0
1,6,5,4,5,3,4,7,0,287100.0
1,6,6,7,8,7,8,7,0,238700.0
1,6,2,8,9,8,9,7,0,307400.0
1,6,4,8,8,8,8,6,0,262900.0
2,6,7,3,2,1,3,5,0,251300.0
1,6,6,7,5,6,8,5,0,266100.0
1,6,6,1,1,1,1,5,0,287100.0
2,6,5,2,2,1,2,8,0,279900.0
2,6,7,0,1,1,1,4,0,244400.0
2,6,10,1,1,7,1,4,0,231600.0
2,6,2,4,6,4,6,2,0,244000.0
2,6,9,1,2,1,2,5,0,235500.0
2,6,8,2,3,1,2,4,0,237900.0
2,6,10,5,6,4,6,6,0,236100.0
2,6,8,5,4,5,5,3,0,286500.0
2,6,5,7,8,7,8,4,0,229300.0
2,6,8,5,5,4,5,5,0,250000.0
2,6,7,4,3,2,4,5,0,257600.0
2,6,7,3,3,2,3,7,0,251100.0
2,6,7,7,7,6,7,7,0,246100.0
2,6,4,8,8,8,8,4,0,256100.0
2,6,5,4,5,2,5,1,0,275900.0
2,6,7,3,2,2,3,7,0,294700.0
2,6,4,7,8,6,8,6,0,288300.0
2,6,6,5,4,4,5,6,0,276900.0
2,6,8,4,4,3,4,6,0,255400.0
2,6,7,0,0,0,0,8,0,254100.0
2,6,2,8,8,7,8,8,0,288300.0
2,6,6,2,2,2,2,4,0,252600.0
2,6,7,0,0,0,0,5,0,247800.0
1,6,5,6,5,6,6,8,0,330500.0
1,6,5,8,7,7,7,8,0,302400.0
1,6,4,7,7,6,7,8,0,315600.0
1,6,3,9,9,8,9,7,0,302100.0
1,6,4,7,7,6,7,7,0,287600.0
1,6,6,4,3,3,3,8,0,294300.0
1,6,6,3,2,2,3,7,0,313900.0
1,6,6,4,4,4,4,5,0,285800.0
1,6,4,8,7,7,7,8,0,335900.0
1,6,4,8,8,8,8,7,0,342000.0
1,6,4,8,8,8,8,8,0,355200.0
1,6,2,9,9,9,9,6,0,279800.0
1,6,2,8,8,8,8,7,0,217700.0
1,6,5,5,5,5,5,8,0,288900.0
1,6,6,4,3,4,4,8,0,288300.0
1,6,4,7,5,6,6,8,0,339600.0
1,6,2,8,9,8,9,5,0,237500.0
2,6,0,3,5,4,6,5,0,227700.0
2,6,7,1,1,1,1,7,0,263200.0
2,6,2,1,1,0,0,3,0,281900.0
2,6,4,8,5,8,8,5,0,264600.0
2,6,4,8,7,7,8,9,0,365500.0
2,6,5,8,7,7,8,8,0,290900.0
1,6,3,8,9,8,9,5,0,267500.0
1,6,4,8,8,8,8,5,0,314900.0
1,6,4,8,8,8,9,3,0,277300.0
2,6,6,0,0,0,0,3,0,270500.0
2,6,5,8,8,7,8,5,0,307000.0
2,6,4,5,6,5,7,5,0,329500.0
2,6,5,3,1,2,2,8,0,332500.0
2,6,3,8,8,8,8,5,0,293000.0
2,6,4,2,3,2,3,4,0,262500.0
2,6,4,8,9,8,9,4,0,267500.0
2,6,2,8,8,8,8,6,0,227300.0
2,6,3,6,7,5,7,5,0,212500.0
2,6,2,0,1,0,0,6,0,214100.0
2,6,2,2,2,0,2,0,0,181300.0
2,6,10,0,0,0,0,6,0,262500.0
2,6,0,2,4,2,3,7,0,234300.0
2,6,5,8,8,7,8,4,0,260000.0
2,6,2,8,9,8,9,3,0,242900.0
1,6,5,7,7,7,7,7,0,283200.0
1,6,6,4,3,3,3,9,0,283000.0
1,6,5,6,7,6,7,4,0,264900.0
2,6,6,4,3,3,3,8,0,280400.0
1,6,4,8,7,8,7,8,0,296100.0
1,6,4,5,4,5,5,7,0,277300.0
1,6,4,1,2,1,2,4,0,269100.0
1,6,4,8,7,7,7,8,0,272600.0
1,6,4,7,6,7,6,8,0,275000.0
1,6,4,7,5,6,6,8,0,273500.0
1,6,5,7,5,5,6,8,0,344100.0
2,6,3,8,8,8,8,6,0,303400.0
1,6,5,7,8,7,8,7,0,275000.0
2,6,3,1,1,1,2,7,0,283000.0
1,6,4,8,8,8,8,8,0,300300.0
1,6,5,6,7,6,7,4,0,265300.0
1,6,2,2,1,2,2,8,0,278000.0
1,6,4,7,6,7,6,8,0,269400.0
1,6,5,6,5,5,6,8,0,298900.0
2,6,4,8,8,8,8,6,0,273900.0
2,6,3,8,8,8,8,8,0,269100.0
2,6,5,7,6,6,7,8,0,286800.0
1,6,2,5,5,3,5,7,0,255100.0
2,6,3,2,3,1,2,1,0,333300.0
2,6,5,7,7,6,7,7,0,332000.0
2,6,7,7,6,6,6,8,0,413500.0
2,6,5,2,1,2,1,8,0,405400.0
2,6,4,7,7,5,7,8,0,430900.0
2,6,6,1,0,1,0,8,0,371900.0
2,6,6,6,6,5,6,8,0,268200.0
2,6,7,1,0,1,0,7,0,252600.0
2,6,3,2,2,1,2,7,0,234200.0
2,6,6,5,3,4,4,7,0,243200.0
2,6,5,2,2,2,2,8,0,260100.0
2,6,6,2,1,1,1,7,0,245300.0
2,6,3,8,8,8,8,7,0,274600.0
2,6,5,5,4,4,4,7,0,272000.0
2,6,4,8,8,8,8,8,0,279400.0
2,6,2,3,2,1,2,8,0,290500.0
2,6,4,6,4,4,4,9,0,363800.0
2,6,4,6,4,4,5,8,0,335900.0
2,6,4,1,1,1,1,8,0,281200.0
2,6,3,6,5,5,5,8,0,271800.0
2,6,4,8,7,7,7,9,0,405000.0
2,6,3,8,6,7,7,9,0,500001.0
2,6,7,8,7,7,7,9,0,476400.0
1,6,3,6,6,5,6,7,0,445900.0
1,6,9,9,9,8,9,8,0,500001.0
2,6,6,8,7,7,8,9,0,500001.0
2,6,2,5,2,3,2,9,0,500001.0
1,6,6,6,6,4,6,6,0,436100.0
1,6,6,8,8,6,8,3,0,396300.0
1,6,7,7,4,5,5,9,0,500001.0
2,6,2,3,3,2,3,7,0,339300.0
1,6,5,6,5,5,6,8,0,367800.0
1,6,4,5,5,5,5,7,0,340700.0
1,6,3,1,1,1,1,9,0,347800.0
1,6,2,8,7,4,7,9,0,442500.0
1,6,2,0,0,0,0,10,0,500001.0
1,6,4,3,1,1,1,9,0,500001.0
1,6,3,6,4,2,3,9,0,496400.0
1,6,3,8,6,6,6,9,0,500001.0
1,6,6,7,5,5,5,9,0,500001.0
1,6,6,3,2,2,2,8,0,415800.0
1,6,4,7,5,5,5,9,0,500001.0
1,6,3,5,2,2,2,9,0,500001.0
1,6,6,3,1,1,1,9,0,500001.0
1,6,5,2,1,1,1,9,0,500001.0
1,6,5,6,3,3,3,9,0,500001.0
1,6,1,6,4,4,4,9,0,500001.0
1,6,6,6,4,3,4,9,0,500001.0
1,6,3,2,1,1,1,9,0,500001.0
1,6,4,6,3,4,4,9,0,500001.0
1,6,3,7,5,4,5,9,0,500001.0
1,6,2,6,2,3,3,9,0,500001.0
1,6,4,8,5,6,5,9,0,500001.0
1,6,5,7,4,5,4,9,0,500001.0
1,6,3,4,1,2,2,9,0,500001.0
1,6,6,7,6,6,6,8,0,346100.0
1,6,6,5,2,2,2,9,0,500001.0
1,6,5,6,5,4,5,8,0,335900.0
1,6,5,8,7,6,7,9,0,500001.0
1,6,5,8,5,5,5,9,0,500001.0
1,6,4,7,4,5,4,9,0,500001.0
1,6,4,8,5,6,6,9,0,500001.0
1,6,1,3,1,1,1,9,0,500001.0
1,6,2,8,4,5,4,9,0,500001.0
1,6,4,8,6,7,7,9,0,500001.0
1,6,3,8,7,7,8,9,0,500001.0
1,6,5,4,2,2,2,9,0,498800.0
1,6,5,7,6,6,6,8,0,380800.0
1,6,4,8,7,8,7,9,0,455500.0
1,6,4,8,6,6,7,9,0,500001.0
1,6,0,8,7,7,7,9,0,500001.0
1,6,1,5,3,3,3,9,0,420000.0
1,6,3,8,8,8,8,9,0,500001.0
1,6,3,8,7,7,8,9,0,500001.0
1,6,5,5,4,5,4,9,0,485300.0
1,6,2,6,4,3,4,9,0,368900.0
1,6,2,8,8,8,8,7,0,396200.0
1,6,1,4,5,2,5,7,0,288300.0
1,6,3,4,3,3,3,8,0,416300.0
1,6,4,6,4,5,5,9,0,474700.0
1,6,2,8,8,5,8,8,0,436400.0
1,6,3,8,8,8,8,7,0,351200.0
1,6,4,6,5,5,5,8,0,431400.0
1,6,5,5,4,5,5,8,0,393800.0
1,6,3,7,7,7,7,7,0,355100.0
1,6,4,3,2,2,2,8,0,417000.0
1,6,4,5,4,4,4,9,0,345900.0
1,6,4,4,4,4,4,8,0,409100.0
1,6,4,8,7,7,7,8,0,411300.0
1,6,4,8,6,7,6,9,0,380600.0
1,6,3,8,8,8,8,8,0,332000.0
1,6,4,8,6,7,7,9,0,372700.0
1,6,5,7,6,6,6,9,0,400700.0
1,6,2,6,8,6,8,4,0,275700.0
1,6,5,7,6,6,7,8,0,326300.0
1,6,3,8,8,7,8,8,0,335300.0
1,6,6,6,4,5,5,8,0,341400.0
1,6,6,5,4,5,4,8,0,332500.0
1,6,4,4,2,3,2,8,0,354600.0
1,6,5,4,3,3,3,8,0,341900.0
1,6,4,8,8,8,8,8,0,348300.0
1,6,6,6,4,5,5,8,0,340100.0
1,6,1,8,8,8,8,8,0,404800.0
1,6,6,7,7,7,8,7,0,244500.0
1,6,4,2,1,1,1,8,0,332700.0
1,6,5,7,7,6,7,7,0,284000.0
1,6,6,8,8,8,8,7,0,242200.0
1,6,4,8,6,7,7,9,0,373600.0
1,6,3,8,7,7,7,9,0,412300.0
1,6,1,3,4,1,4,7,0,231200.0
1,6,5,1,0,0,0,8,0,360600.0
1,6,5,8,8,7,8,8,0,338700.0
1,6,4,6,4,5,5,9,0,365700.0
1,6,3,7,8,6,7,6,0,354400.0
1,6,4,4,3,3,3,8,0,350000.0
1,6,4,6,4,5,4,8,0,344700.0
1,6,4,8,8,8,8,8,0,451800.0
1,6,4,7,6,5,6,8,0,352100.0
1,6,6,6,5,4,5,7,0,289500.0
1,6,2,8,8,8,8,7,0,333000.0
1,6,4,3,2,2,2,8,0,343100.0
1,6,5,7,7,6,7,8,0,351500.0
1,6,5,7,6,6,7,8,0,344200.0
1,6,6,6,3,6,4,9,0,388100.0
1,6,6,6,4,4,4,9,0,423900.0
1,6,5,2,1,1,1,8,0,416500.0
1,6,2,7,6,5,6,8,0,451400.0
1,6,4,7,5,5,5,9,0,431600.0
1,6,4,7,5,5,5,9,0,432600.0
1,6,1,1,1,0,1,9,0,292900.0
1,6,4,2,1,1,2,8,0,370100.0
1,6,4,4,2,2,2,9,0,447300.0
1,6,2,1,2,1,2,6,0,342400.0
1,6,3,6,7,7,8,4,0,225000.0
1,6,2,8,8,8,8,5,0,271500.0
1,6,6,2,1,1,2,8,0,291400.0
1,6,6,5,4,4,4,6,0,316900.0
1,6,4,6,6,4,6,6,0,409700.0
1,6,5,3,2,3,2,9,0,381800.0
1,6,6,6,5,5,5,8,0,327500.0
1,6,5,6,6,4,7,7,0,322700.0
1,6,3,8,8,8,8,8,0,430100.0
1,6,4,6,3,3,4,8,0,411900.0
1,6,2,4,2,2,3,8,0,383000.0
1,6,5,3,1,1,2,9,0,406800.0
1,6,4,7,5,5,5,8,0,403000.0
1,6,4,8,7,6,7,8,0,344700.0
1,6,1,6,8,6,8,6,0,367400.0
1,6,2,7,7,6,7,8,0,362200.0
1,6,2,1,1,1,2,8,0,228400.0
1,6,2,8,8,7,8,4,0,311400.0
1,6,1,7,8,6,8,5,0,500001.0
1,6,3,5,7,6,8,5,0,243800.0
1,6,4,4,4,5,4,7,0,378000.0
1,6,1,1,3,1,3,6,0,253600.0
1,6,3,3,5,3,4,7,0,335200.0
1,6,4,6,4,5,5,8,0,349000.0
1,6,3,5,4,5,5,9,0,346300.0
1,6,1,8,8,6,8,7,0,323600.0
1,6,2,5,4,4,5,8,0,368300.0
1,6,2,4,5,2,2,9,0,411200.0
1,6,4,7,8,7,8,4,0,337000.0
1,6,2,8,9,8,9,5,0,239400.0
1,6,0,7,8,6,8,3,0,256000.0
1,6,8,4,4,4,5,7,0,284800.0
1,6,5,1,2,1,2,5,0,325000.0
1,6,8,1,2,1,2,5,0,252800.0
1,6,6,6,5,5,6,7,0,311600.0
1,6,7,6,6,6,6,6,0,273600.0
1,6,3,6,8,6,8,5,0,252400.0
1,6,8,1,2,2,3,6,0,224600.0
1,6,5,0,1,1,1,7,0,230400.0
1,6,0,8,9,8,9,6,0,327700.0
1,6,0,6,7,5,7,6,0,167300.0
1,6,4,5,3,4,4,9,0,360900.0
1,6,1,2,3,2,4,5,0,178100.0
1,6,3,7,8,7,8,6,0,232700.0
1,6,5,4,5,5,6,4,0,254400.0
1,6,4,6,8,8,8,5,0,222200.0
1,6,7,4,3,5,4,8,0,252600.0
1,6,7,1,1,3,1,8,0,239400.0
1,6,6,6,7,8,7,6,0,250200.0
1,6,6,5,6,6,6,6,0,261000.0
1,6,1,7,8,7,8,6,0,249500.0
1,6,6,5,5,6,6,7,0,239700.0
1,6,0,9,9,9,9,7,0,280100.0
1,6,3,7,8,8,8,5,0,450000.0
1,6,3,5,5,6,6,6,0,364200.0
1,6,5,4,3,2,3,8,0,336500.0
1,6,2,8,8,8,8,6,0,270800.0
1,6,4,6,8,5,8,4,0,324200.0
1,6,4,0,0,0,0,6,0,350000.0
1,6,3,9,9,9,9,6,0,267400.0
1,6,4,0,0,0,0,5,0,375000.0
1,6,3,1,2,0,2,5,0,40000.0
1,6,2,7,8,6,8,6,0,500001.0
1,6,3,3,4,2,4,8,0,470000.0
1,6,2,7,7,6,8,8,0,500001.0
1,6,2,7,8,5,7,7,0,262500.0
1,6,2,2,3,1,3,7,0,289300.0
1,6,3,0,0,0,0,8,0,284600.0
1,6,1,7,8,6,8,5,0,262500.0
1,6,4,1,1,2,1,8,0,322300.0
1,6,1,7,8,3,8,6,0,192200.0
1,6,2,7,8,7,8,6,0,277000.0
1,6,4,3,3,3,3,8,0,308700.0
1,6,2,4,5,4,5,7,0,288900.0
1,6,7,2,4,4,4,7,0,264700.0
1,6,6,8,8,8,8,8,0,343300.0
1,6,0,2,4,2,5,3,0,284100.0
1,6,1,0,1,0,0,6,0,266700.0
1,6,2,2,5,2,5,5,0,274000.0
1,6,3,2,4,1,5,4,0,197200.0
1,6,2,0,0,0,1,4,0,290600.0
1,6,3,8,8,8,8,5,0,229800.0
1,6,4,8,9,8,9,4,0,351900.0
1,6,4,7,8,8,8,4,0,182700.0
1,6,4,7,8,8,8,4,0,165600.0
1,6,3,3,6,6,6,6,0,293500.0
1,6,2,1,2,3,2,5,0,276000.0
1,6,1,4,5,4,5,6,0,266400.0
1,6,1,0,0,0,0,7,0,175000.0
1,6,3,0,1,0,1,4,0,181300.0
1,6,10,0,1,0,1,2,0,316700.0
1,6,8,4,6,4,6,5,0,327700.0
1,6,5,3,5,4,6,5,0,261300.0
1,6,3,8,8,8,8,5,0,275000.0
1,6,8,2,4,2,4,3,0,307100.0
1,6,9,1,1,1,1,4,0,334300.0
1,6,0,5,5,4,7,7,0,340000.0
1,6,5,3,5,3,5,4,0,352500.0
1,6,7,1,1,1,1,7,0,330300.0
1,6,4,1,2,1,2,7,0,280200.0
1,6,7,5,5,4,5,7,0,342400.0
1,6,5,1,2,1,2,5,0,353100.0
1,6,7,4,3,2,4,7,0,354500.0
1,6,6,2,5,2,5,2,0,365600.0
1,6,7,1,1,0,1,8,0,359000.0
1,6,6,4,3,2,3,8,0,414700.0
1,6,7,6,4,4,4,8,0,407200.0
1,6,6,6,7,6,7,4,0,353600.0
1,6,7,0,0,0,0,7,0,366700.0
1,6,7,1,1,1,1,7,0,373400.0
1,6,7,0,0,0,0,8,0,383900.0
1,6,5,1,5,2,1,9,0,465000.0
1,6,4,1,1,0,1,8,0,500001.0
1,6,6,5,3,2,3,8,0,442100.0
1,6,4,0,1,0,0,4,0,342900.0
1,6,3,8,7,7,8,7,0,457500.0
1,6,5,7,4,4,4,9,0,473500.0
1,6,3,7,4,4,5,9,0,500001.0
1,6,6,3,1,1,2,8,0,500001.0
1,6,4,8,7,7,7,9,0,500001.0
1,6,5,6,3,3,4,9,0,500001.0
1,6,7,2,1,2,1,7,0,500001.0
1,6,7,5,2,3,3,9,0,500001.0
1,6,4,5,2,2,1,9,0,500001.0
1,6,5,4,2,2,2,9,0,500001.0
1,6,6,1,1,1,1,8,0,500001.0
1,6,6,1,0,1,0,9,0,500001.0
1,6,6,2,1,1,1,9,0,500001.0
1,6,6,2,1,1,1,9,0,500001.0
1,6,6,2,1,1,1,9,0,500001.0
1,6,5,3,1,1,1,9,0,500001.0
1,6,3,6,3,3,3,9,0,500001.0
1,6,4,3,1,1,1,9,0,500001.0
1,6,6,5,2,2,3,9,0,500001.0
1,6,7,8,7,6,7,9,0,500001.0
1,6,7,6,3,3,3,9,0,500001.0
1,6,8,5,3,3,3,9,0,500001.0
1,6,3,2,1,1,1,9,0,500001.0
1,6,7,8,5,5,6,9,0,500001.0
1,6,3,8,7,5,7,7,0,500001.0
1,6,9,1,1,0,0,9,0,500001.0
1,6,2,3,1,1,1,9,0,500001.0
1,6,5,6,5,4,6,7,0,500001.0
1,6,7,3,1,1,1,8,0,500001.0
1,6,6,5,3,3,3,9,0,500001.0
1,6,5,5,4,3,3,9,0,500001.0
1,6,6,7,5,5,6,9,0,500001.0
1,6,6,2,1,1,1,9,0,500001.0
1,6,5,7,5,6,6,9,0,500001.0
1,6,5,8,8,8,8,7,0,461200.0
1,6,7,8,8,8,8,8,0,440900.0
1,6,6,5,4,3,5,8,0,437100.0
1,6,9,0,0,0,0,6,0,265000.0
1,6,7,8,8,8,8,4,0,314100.0
1,6,6,6,7,5,7,8,0,360900.0
1,6,6,8,6,6,6,9,0,451300.0
1,6,6,8,6,6,6,9,0,463700.0
